"year","month","precipitation_sum","temperature_2m_mean...C.","soil_temperature_0_to_7cm_mean...C.","wind_speed_10m_mean..km.h.","relative_humidity_2m_mean....","dew_point_2m_mean...C.","sunshine_duration..s.","precipitation_sum_baseline","temperature_2m_mean...C._baseline","soil_temperature_0_to_7cm_mean...C._baseline","wind_speed_10m_mean..km.h._baseline","relative_humidity_2m_mean...._baseline","dew_point_2m_mean...C._baseline","sunshine_duration..s._baseline","precipitation_sum_anomaly","temperature_2m_mean...C._anomaly","soil_temperature_0_to_7cm_mean...C._anomaly","wind_speed_10m_mean..km.h._anomaly","relative_humidity_2m_mean...._anomaly","dew_point_2m_mean...C._anomaly","sunshine_duration..s._anomaly"
2024,9,113.1,16.8333333333333,18.4766666666667,26.7666666666667,77.8,12.8366666666667,33112.705,91.8,16.7025757575757,18.0122727272727,24.9336868686869,78.369696969697,12.8233838383838,32037.452010101,21.3,0.130757575757567,0.464393939393965,1.83297979797984,-0.569696969696949,0.0132828282828505,1075.252989899
2024,10,80.8,13.0225806451613,14.5806451612903,26.4354838709677,82.1935483870968,9.94193548387097,19647.7648387097,131.8,13.2064516129032,14.641935483871,29.9574193548387,81.2709677419355,9.9767741935484,20498.2663225806,-51,-0.183870967741941,-0.0612903225806587,-3.52193548387102,0.92258064516129,-0.0348387096774321,-850.501483870939
2024,11,152.3,8.83,11.8266666666667,29.61,80.9,5.64,8804.82366666667,101.92,9.04133333333334,11.214,30.6806666666667,82.72,6.18533333333333,12480.247,50.38,-0.211333333333336,0.6126666666667,-1.07066666666668,-1.81999999999999,-0.545333333333332,-3675.42333333332
2024,12,68.5,6.63870967741935,7.53548387096774,33.2677419354839,86.0645161290323,4.41612903225806,4227.55129032258,98.82,5.80516129032258,7.62967741935484,30.9974193548387,86.541935483871,3.66838709677419,7261.08483870968,-30.32,0.83354838709677,-0.0941935483870981,2.27032258064518,-0.477419354838659,0.747741935483868,-3033.5335483871
2025,1,85.2,4.51290322580645,5.51290322580645,30.0032258064516,84.4193548387097,2.03548387096774,11751.9487096774,88.65,4.9994623655914,5.44677419354839,32.8064516129032,84.7956989247312,2.58978494623656,10904.6162903226,-3.45,-0.486559139784949,0.066129032258063,-2.80322580645162,-0.37634408602149,-0.554301075268818,847.332419354818
2025,2,20,3.33928571428571,4.67142857142857,25.3607142857143,83.2142857142857,0.65,14733.0857142857,90.2333333333333,5.12040229885057,5.15896962233169,32.7870279146141,83.2323481116585,2.42875615763547,15415.1050184729,-70.2333333333333,-1.78111658456486,-0.487541050903122,-7.42631362889981,-0.0180623973727734,-1.77875615763547,-682.019304187199
2025,3,8.3,5.78064516129032,5.26774193548387,22.6225806451613,81.9677419354839,2.85161290322581,34286.26,48.1666666666667,5.9741935483871,5.77688172043011,26.2672043010753,81.0967741935484,2.86827956989247,27835.6644086021,-39.8666666666667,-0.193548387096778,-0.509139784946238,-3.64462365591397,0.870967741935502,-0.0166666666666635,6450.59559139787
2025,4,10.2,8.54333333333333,8.25,18.96,85.8333333333333,6.25,36351.3693333333,44.6166666666667,7.91888888888889,7.97,25.5994444444445,79.1666666666667,4.43111111111111,36561.5592777778,-34.4166666666667,0.624444444444441,0.279999999999998,-6.63944444444446,6.66666666666664,1.81888888888889,-210.189944444486
2025,5,43.2,11.6129032258065,11.7096774193548,24.5677419354839,81.3870967741936,8.44838709677419,45970.8167741935,66.5166666666667,11.3086021505377,11.1951612903226,23.6591397849462,82.1397849462366,8.28817204301076,41772.1284946237,-23.3166666666667,0.304301075268848,0.514516129032229,0.908602150537668,-0.75268817204298,0.160215053763435,4198.68827956985
2025,6,85.3,15.5333333333333,15.6166666666667,24.7166666666667,81.8,12.39,43901.551,68.7666666666667,14.97,14.8805555555556,22.0672222222222,83.2166666666667,12.0788888888889,43975.0287777778,16.5333333333333,0.563333333333299,0.736111111111132,2.64944444444448,-1.41666666666669,0.311111111111117,-73.4777777777708
2025,7,151,17.8290322580645,18.4161290322581,23.5774193548387,81.9354838709677,14.6451612903226,40398.6525806452,100.65,17.1548387096774,17.95,24.2752688172043,80.3172043010753,13.6639784946236,41840.1964516129,50.35,0.674193548387084,0.466129032258102,-0.697849462365586,1.61827956989244,0.981182795698951,-1441.5438709677
2025,8,60.1,17.8612903225806,19.0935483870968,23.558064516129,77.2258064516129,13.7483870967742,40570.6329032258,75.7833333333333,18.2763440860215,19.1327956989247,23.1376344086021,78.8924731182796,14.4779569892473,40774.6396236559,-15.6833333333333,-0.415053763440884,-0.039247311827932,0.420430107526851,-1.66666666666667,-0.7295698924731,-204.006720430116
2025,9,96.6,16.8954545454545,18.0136363636364,29.1454545454545,79.8181818181818,13.3136363636364,31869.4227272727,91.8,16.7025757575757,18.0122727272727,24.9336868686869,78.369696969697,12.8233838383838,32037.452010101,4.8,0.192878787878765,0.0013636363636671,4.21176767676763,1.44848484848485,0.490252525252551,-168.029282828302
