plant_ID,leaves_number,petiole_longest_leaf_cm,length_longest_leaf_cm,width_longest_leaf_cm,stem_cm,Cauline_leaves,flowers,plant_length_cm,Sideshoots,Sidebranch,location,season,year,longitude_GMS,latitude_GMS,temperature_C,petiole_length_ratio,aspect_ratio,leaf_to_stem,leaf_plant_length,stem_plant_length,Sideshoot_to_plant_length,flower_to_plnat_length,plant_length_latitude
1_172,5,0.8,2.2,0.5,0.91,5,21,21.8,1,3,Spiekeroog,Spring,2021,NA,NA,NA,0.363636363636364,0.227272727272727,2.41758241758242,0.229357798165138,0.041743119266055,0.0458715596330275,0.963302752293578,NA
1_173,8,0.7,2.3,0.7,0.97,5,28,20.24,1,0,Spiekeroog,Spring,2021,NA,NA,NA,0.304347826086957,0.304347826086957,2.37113402061856,0.395256916996047,0.0479249011857708,0.0494071146245059,1.38339920948617,NA
1_174,12,0.5,2.4,0.8,0.97,5,52,16.4,1,4,Spiekeroog,Spring,2021,NA,NA,NA,0.208333333333333,0.333333333333333,2.47422680412371,0.731707317073171,0.0591463414634146,0.0609756097560976,3.17073170731707,NA
1_175,8,0.2,1,0.4,0.6,3,12,13.7,0,0,Spiekeroog,Spring,2021,NA,NA,NA,0.2,0.4,1.66666666666667,0.583941605839416,0.0437956204379562,0,0.875912408759124,NA
1_176,8,0.4,0.8,0.25,0.3,1,4,4.5,0,0,Spiekeroog,Spring,2021,NA,NA,NA,0.5,0.3125,2.66666666666667,1.77777777777778,0.0666666666666667,0,0.888888888888889,NA
1_177,7,0.2,1,0.25,0.63,3,5,6.8,0,3,Spiekeroog,Spring,2021,NA,NA,NA,0.2,0.25,1.58730158730159,1.02941176470588,0.0926470588235294,0,0.735294117647059,NA
1_178,23,1.2,4.2,1.2,0.72,5,48,15.3,9,1,Spiekeroog,Spring,2021,NA,NA,NA,0.285714285714286,0.285714285714286,5.83333333333333,1.50326797385621,0.0470588235294118,0.588235294117647,3.13725490196078,NA
1_179,7,0.4,1.6,0.5,0.68,3,10,14.8,2,1,Spiekeroog,Spring,2021,NA,NA,NA,0.25,0.3125,2.35294117647059,0.472972972972973,0.045945945945946,0.135135135135135,0.675675675675676,NA
H001,11,0.6,2.1,0.4,1,3,9,24.4,0,0,Oldenburg,Spring,2022,8.164719,53.152233,10.5,0.285714285714286,0.19047619047619,2.1,0.450819672131148,0.040983606557377,0,0.368852459016393,0.45905879438781
H002,11,0.4,1.2,0.4,0.5,4,4,5.7,0,0,Oldenburg,Spring,2022,8.164719,53.152233,10.8,0.333333333333333,0.333333333333333,2.4,1.92982456140351,0.087719298245614,0,0.701754385964912,0.107239144590595
H003,15,0.4,1.2,0.5,1.1,3,48,25,0,3,Bremen,Spring,2022,8.750111,53.065022,13.2,0.333333333333333,0.416666666666667,1.09090909090909,0.6,0.044,0,1.92,0.471120128811027
H004,14,0.5,1.4,0.5,0.5,5,16,15.7,0,0,Bremen,Spring,2022,8.750111,53.065022,14.6,0.357142857142857,0.357142857142857,2.8,0.89171974522293,0.0318471337579618,0,1.01910828025478,0.295863440893325
H005,11,0.3,1.4,0.6,0.5,2,3,15.1,0,0,Bremen,Spring,2022,8.750111,53.065022,14.8,0.214285714285714,0.428571428571429,2.8,0.728476821192053,0.033112582781457,0,0.198675496688742,0.28455655780186
H006,8,0.1,0.5,0.3,0.2,2,2,7.4,0,0,Bremen,Spring,2022,8.750111,53.065022,14.6,0.2,0.6,2.5,1.08108108108108,0.027027027027027,0,0.27027027027027,0.139451558128064
H007,8,0.2,0.8,0.3,0.5,3,4,18.3,0,1,Bremen,Spring,2022,8.750111,53.065022,15.2,0.25,0.375,1.6,0.437158469945355,0.0273224043715847,0,0.218579234972678,0.344859934289672
H008,6,0.8,2.8,0.9,1,29,17,3.4,4,6,Spiekeroog,Spring,2022,7.722764,53.773727,33.5,0.285714285714286,0.321428571428571,2.8,1.76470588235294,0.294117647058824,1.17647058823529,5,0.0632279030984778
H009,18,0.7,2,1,1.1,5,60,19.5,6,4,Bremen,Spring,2022,8.750111,53.065022,15.2,0.35,0.5,1.81818181818182,0.923076923076923,0.0564102564102564,0.307692307692308,3.07692307692308,0.367473700472601
H010,13,0.3,1,0.3,0.4,12,4,9.5,0,2,Spiekeroog,Spring,2022,7.722764,53.773727,23.6,0.3,0.3,2.5,1.36842105263158,0.0421052631578947,0,0.421052631578947,0.176666199833982
H011,12,0.4,1.2,0.3,0.5,6,2,2.4,2,1,Spiekeroog,Spring,2022,7.722764,53.773727,30,0.333333333333333,0.25,2.4,5,0.208333333333333,0.833333333333333,0.833333333333333,0.0446314610106902
H012,21,0.8,2.1,0.5,2,10,15,12.6,0,5,Spiekeroog,Spring,2022,7.722764,53.773727,16.4,0.380952380952381,0.238095238095238,1.05,1.66666666666667,0.158730158730159,0,1.19047619047619,0.234315170306124
H013,4,0.3,1.1,0.4,0.5,4,0,13.9,0,0,Spiekeroog,Spring,2022,7.722764,53.773727,16.4,0.272727272727273,0.363636363636364,2.2,0.287769784172662,0.0359712230215827,0,0,0.258490545020248
H014,8,0.3,2.1,0.5,0.3,11,6,0.5,2,0,Spiekeroog,Spring,2022,7.722764,53.773727,18.4,0.142857142857143,0.238095238095238,7,16,0.6,4,12,0.0092982210438938
H015,9,0.6,2.4,0.5,1.1,11,9,17.5,0,4,Spiekeroog,Spring,2022,7.722764,53.773727,17.6,0.25,0.208333333333333,2.18181818181818,0.514285714285714,0.0628571428571429,0,0.514285714285714,0.325437736536283
H016,18,0.3,1,0.4,1.2,6,2,25.6,0,2,Spiekeroog,Spring,2022,7.722764,53.773727,17.3,0.3,0.4,0.833333333333333,0.703125,0.046875,0,0.078125,0.476068917447362
H017,11,0.2,1,0.3,0.5,0,0,13.1,0,0,Spiekeroog,Spring,2022,7.722764,53.773727,23.3,0.2,0.3,2,0.83969465648855,0.0381679389312977,0,0,0.243613391350017
H018,10,0.4,0.8,0.2,0.2,0,0,4.7,0,0,Spiekeroog,Spring,2022,7.722764,53.773727,17.8,0.5,0.25,4,2.12765957446809,0.0425531914893617,0,0,0.0874032778126017
H019,11,0.1,0.5,0.1,0.5,0,0,8.6,0,0,Spiekeroog,Spring,2022,7.722764,53.773727,28.9,0.2,0.2,1,1.27906976744186,0.0581395348837209,0,0,0.159929401954973
H020,11,1.8,3,0.3,0.7,4,5,6.2,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,13.8,0.6,0.1,4.28571428571429,1.7741935483871,0.112903225806452,0,0.806451612903226,0.115294308899971
H021,17,0.6,1.9,0.4,1.1,1,1,30.3,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,12.2,0.31578947368421,0.210526315789474,1.72727272727273,0.561056105610561,0.0363036303630363,0,0.033003300330033,0.563454445107924
H022,17,0.3,1.1,0.5,0.7,8,4,1,2,0,Spiekeroog,Spring,2022,7.717204,53.775421,11,0.272727272727273,0.454545454545455,1.57142857142857,17,0.7,2,4,0.0185958562741889
H023,11,1.7,2.5,0.3,0.9,5,0,14,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,17.6,0.68,0.12,2.77777777777778,0.785714285714286,0.0642857142857143,0,0,0.260341987838645
H024,16,0.9,2,0.3,1.2,6,0,21.3,0,3,Spiekeroog,Spring,2022,7.717204,53.775421,30.5,0.45,0.15,1.66666666666667,0.751173708920188,0.0563380281690141,0,0,0.396091738640224
H025,12,0.1,0.4,0.1,0.4,3,0,3.5,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,28.4,0.25,0.25,1,3.42857142857143,0.114285714285714,0,0,0.0650854969596612
H026,17,0.9,1.7,0.4,0.5,4,0,12.5,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,24.8,0.529411764705882,0.235294117647059,3.4,1.36,0.04,0,0,0.232448203427361
H027,9,1,1.9,0.4,0.2,5,4,5,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,20.7,0.526315789473684,0.210526315789474,9.5,1.8,0.04,0,0.8,0.0929792813709445
H028,24,1.1,2.5,0.4,0.7,5,0,18.2,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,24.6,0.44,0.16,3.57142857142857,1.31868131868132,0.0384615384615385,0,0,0.338444584190238
H029,14,0.6,1.1,0.3,0.5,3,0,5.9,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,33.6,0.545454545454545,0.272727272727273,2.2,2.3728813559322,0.0847457627118644,0,0,0.109715552017715
H030,13,0.3,1.1,0.3,0.7,5,0,13,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,20.2,0.272727272727273,0.272727272727273,1.57142857142857,1,0.0538461538461538,0,0,0.241746131564456
H031,14,0.4,1,0.3,0.8,4,0,18.7,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,34.9,0.4,0.3,1.25,0.748663101604278,0.0427807486631016,0,0,0.347742512327333
H032,20,1,2,0.3,1,6,0,15.3,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,28.7,0.5,0.15,2,1.30718954248366,0.065359477124183,0,0,0.28451660099509
H033,13,0.4,1,0.2,0.7,4,0,19.3,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,24.9,0.4,0.2,1.42857142857143,0.673575129533679,0.0362694300518135,0,0,0.358900026091846
H034,10,1.7,3.1,0.4,0.8,5,1,24.5,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,15.8,0.548387096774194,0.129032258064516,3.875,0.408163265306122,0.0326530612244898,0,0.0408163265306122,0.455598478717628
H035,19,0.4,1.5,0.3,1,41,0,1.5,5,0,Spiekeroog,Spring,2022,7.717204,53.775421,26.7,0.266666666666667,0.2,1.5,12.6666666666667,0.666666666666667,3.33333333333333,0,0.0278937844112834
H036,5,0.5,1.1,0.2,0.8,1,0,18.1,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,18.9,0.454545454545455,0.181818181818182,1.375,0.276243093922652,0.0441988950276243,0,0,0.336584998562819
H037,8,1.4,2.2,0.2,0.6,4,0,12.8,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,20,0.636363636363636,0.0909090909090909,3.66666666666667,0.625,0.046875,0,0,0.238026960309618
H038,6,2.7,4.2,0.4,0.4,1,0,13,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,17.9,0.642857142857143,0.0952380952380952,10.5,0.461538461538462,0.0307692307692308,0,0,0.241746131564456
H039,11,1.1,2,0.4,0.7,2,3,11,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,20.2,0.55,0.2,2.85714285714286,1,0.0636363636363636,0,0.272727272727273,0.204554419016078
H040,13,0.4,1.4,0.6,1.1,5,7,6,0,3,Spiekeroog,Spring,2022,7.717204,53.775421,17.8,0.285714285714286,0.428571428571429,1.27272727272727,2.16666666666667,0.183333333333333,0,1.16666666666667,0.111575137645133
H041,8,0.2,0.7,0.2,0.4,2,1,6.3,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,16.8,0.285714285714286,0.285714285714286,1.75,1.26984126984127,0.0634920634920635,0,0.158730158730159,0.11715389452739
H042,21,2.3,3.8,0.6,1.7,20,12,2,3,2,Spiekeroog,Spring,2022,NA,NA,20.3,0.605263157894737,0.157894736842105,2.23529411764706,10.5,0.85,1.5,6,NA
H043,8,0.6,1.6,0.6,0.9,5,4,2.9,2,0,Spiekeroog,Spring,2022,7.729848,53.769093,22.4,0.375,0.375,1.77777777777778,2.75862068965517,0.310344827586207,0.689655172413793,1.37931034482759,0.053934329894685
H044,13,0.6,1.5,0.5,0.6,3,2,1.1,1,0,Spiekeroog,Spring,2022,7.729848,53.769093,24.6,0.4,0.333333333333333,2.5,11.8181818181818,0.545454545454545,0.909090909090909,1.81818181818182,0.0204578492703978
H045,15,1.2,2,0.3,1.1,9,6,2,2,0,Spiekeroog,Spring,2022,7.729848,53.769093,17.1,0.6,0.15,1.81818181818182,7.5,0.55,1,3,0.0371960895825414
H046,19,0.5,4.6,1,1.5,27,15,30.6,1,5,Spiekeroog,Spring,2022,7.727455,53.768397,16.1,0.108695652173913,0.217391304347826,3.06666666666667,0.620915032679739,0.0490196078431373,0.0326797385620915,0.490196078431373,0.569107537276962
H047,11,1,3,0.9,0.7,12,0,15.2,0,4,Spiekeroog,Spring,2022,7.727455,53768397,17.5,0.333333333333333,0.3,4.28571428571429,0.723684210526316,0.0460526315789474,0,0,2.82693940085288e-07
H048,17,0.9,2.5,0.8,0.6,13,0,NA,4,0,Spiekeroog,Spring,2022,NA,NA,17.5,0.36,0.32,4.16666666666667,NA,NA,NA,NA,NA
H049,8,0.5,1.2,0.5,1,9,8,2.5,4,0,Bremen,Spring,2022,8.750111,53.065022,32.7,0.416666666666667,0.416666666666667,1.2,3.2,0.4,1.6,3.2,0.0471120128811027
H050,18,0.4,0.8,0.3,0.7,12,0,9.6,2,2,Bremen,Spring,2022,8.750111,53.065022,32.3,0.5,0.375,1.14285714285714,1.875,0.0729166666666667,0.208333333333333,0,0.180910129463434
H051,8,0.1,0.7,0.3,0.9,7,6,21.5,0,3,Bremen,Spring,2022,8.750111,53.065022,30.9,0.142857142857143,0.428571428571429,0.777777777777778,0.372093023255814,0.0418604651162791,0,0.27906976744186,0.405163310777484
H052,26,0.2,0.6,0.2,0.5,14,3,4,4,0,Bremen,Spring,2022,8.750111,53.065022,30.1,0.333333333333333,0.333333333333333,1.2,6.5,0.125,1,0.75,0.0753792206097644
H053,7,0.2,1,0.4,0.8,11,17,21.7,0,3,Bremen,Spring,2022,8.750111,53.065022,29.8,0.2,0.4,1.25,0.32258064516129,0.0368663594470046,0,0.783410138248848,0.408932271807972
H054,10,0.2,0.6,0.2,0.5,5,2,11.4,0,2,Bremen,Spring,2022,8.750111,53.065022,31,0.333333333333333,0.333333333333333,1.2,0.87719298245614,0.043859649122807,0,0.175438596491228,0.214830778737828
H055,15,0.1,0.6,0.3,0.6,3,0,14.3,0,1,Bremen,Spring,2022,8.750111,53.065022,32.3,0.166666666666667,0.5,1,1.04895104895105,0.041958041958042,0,0,0.269480713679908
H056,13,0.1,0.5,0.3,0.6,3,5,13.5,0,1,Bremen,Spring,2022,8.750111,53.065022,31.8,0.2,0.6,0.833333333333333,0.962962962962963,0.0444444444444444,0,0.37037037037037,0.254404869557955
H057,12,0.2,0.7,0.2,0.5,3,4,17.9,0,2,Bremen,Spring,2022,8.750111,53.065022,29.8,0.285714285714286,0.285714285714286,1.4,0.670391061452514,0.0279329608938548,0,0.223463687150838,0.337322012228696
H058,11,0.4,0.9,0.4,0.5,6,4,11.6,0,2,Bremen,Spring,2022,8.74846980625879,53.0675671809865,20,0.444444444444444,0.444444444444444,1.8,0.948275862068966,0.0431034482758621,0,0.344827586206897,0.218589255475728
H059,13,0.4,1.2,0.5,0.7,3,5,25,0,2,Bremen,Spring,2022,8.74846980625879,53.0675671809865,20.1,0.333333333333333,0.416666666666667,1.71428571428571,0.52,0.028,0,0.2,0.471097533352861
H060,9,0.4,1.7,0.7,0.8,6,3,17.3,0,2,Bremen,Spring,2022,8.74846980625879,53.0675671809865,18.9,0.235294117647059,0.411764705882353,2.125,0.520231213872832,0.046242774566474,0,0.173410404624277,0.32599949308018
H061,10,0.5,1.9,0.6,0.6,5,3,17.9,0,2,Bremen,Spring,2022,8.74846980625879,53.0675671809865,19.1,0.263157894736842,0.31578947368421,3.16666666666667,0.558659217877095,0.0335195530726257,0,0.167597765363129,0.337305833880649
H062,18,0.4,2.2,0.9,1.1,9,11,27.2,1,3,Bremen,Spring,2022,8.74846980625879,53.0675671809865,19.4,0.181818181818182,0.409090909090909,2,0.661764705882353,0.0404411764705882,0.0367647058823529,0.404411764705882,0.512554116287913
H063,10,0.7,2.1,0.9,0.8,13,3,33.9,1,2,Bremen,Spring,2022,8.74846980625879,53.0675671809865,17.6,0.333333333333333,0.428571428571429,2.625,0.294985250737463,0.0235988200589971,0.0294985250737463,0.0884955752212389,0.63880825522648
H064,16,0.4,1.4,0.5,0.9,8,2,27,0,4,Bremen,Spring,2022,8.74846980625879,53.0675671809865,18.7,0.285714285714286,0.357142857142857,1.55555555555556,0.592592592592593,0.0333333333333333,0,0.0740740740740741,0.50878533602109
H065,6,0.2,0.7,0.3,0.3,0,1,8.5,0,0,Bremen,Spring,2022,8.74846980625879,53.0675671809865,17.6,0.285714285714286,0.428571428571429,2.33333333333333,0.705882352941177,0.0352941176470588,0,0.117647058823529,0.160173161339973
H066,10,0.1,0.3,0.2,0.2,1,1,4.8,0,0,Bremen,Spring,2022,8.74846980625879,53.0675671809865,18,0.333333333333333,0.666666666666667,1.5,2.08333333333333,0.0416666666666667,0,0.208333333333333,0.0904507264037494
H067,9,0.7,1.6,0.3,0.7,19,2,31.8,2,2,Bremen,Spring,2022,8.74846980625879,53.0675671809865,17.5,0.4375,0.1875,2.28571428571429,0.283018867924528,0.0220125786163522,0.0628930817610063,0.0628930817610063,0.59923606242484
H068,12,0.1,1.1,0.5,1,11,4,24.9,0,3,Bremen,Spring,2022,8.74846980625879,53.0675671809865,18.3,0.0909090909090909,0.454545454545455,1.1,0.481927710843374,0.0401606425702811,0,0.160642570281124,0.46921314321945
H069,19,0.4,1.3,0.5,0.5,16,0,13.7,0,4,Bremen,Spring,2022,8.74846980625879,53.0675671809865,16.7,0.307692307692308,0.384615384615385,2.6,1.38686131386861,0.0364963503649635,0,0,0.258161448277368
H070,12,1.1,2.9,1.1,1,16,8,32.2,5,2,Bremen,Spring,2022,8.74846980625879,53.0675671809865,16.1,0.379310344827586,0.379310344827586,2.9,0.372670807453416,0.031055900621118,0.15527950310559,0.248447204968944,0.606773622958485
H071,10,0.3,2,0.7,0.5,26,11,9.5,4,2,Bremen,Spring,2022,8.74846980625879,53.0675671809865,15.2,0.15,0.35,4,1.05263157894737,0.0526315789473684,0.421052631578947,1.15789473684211,0.179017062674087
H072,10,0.3,2.3,0.9,1.1,10,2,28.5,1,3,Bremen,Spring,2022,8.74846980625879,53.0675671809865,19,0.130434782608696,0.391304347826087,2.09090909090909,0.350877192982456,0.0385964912280702,0.0350877192982456,0.0701754385964912,0.537051188022262
H073,9,0.6,NA,NA,0.5,3,2,14.1,0,2,Bremen,Spring,2022,8.74846980625879,53.0675671809865,18.3,NA,NA,NA,0.638297872340426,0.0354609929078014,0,0.141843971631206,0.265699008811014
H074,6,0.2,0.7,0.3,0.4,3,1,12,0,2,Bremen,Spring,2022,8.74846980625879,53.0675671809865,17,0.285714285714286,0.428571428571429,1.75,0.5,0.0333333333333333,0,0.0833333333333333,0.226126816009373
H075,6,0.1,1,0.4,0.2,1,2,4.2,2,0,Bremen,Spring,2022,8.74846980625879,53.0675671809865,19,0.1,0.4,5,1.42857142857143,0.0476190476190476,0.476190476190476,0.476190476190476,0.0791443856032807
H076,0,NA,NA,NA,0.6,6,5,15,1,4,Oldenburg,Spring,2022,8.162085,53.152176,23.9,NA,NA,NA,0,0.04,0.0666666666666667,0.333333333333333,0.282208577876473
H077,6,NA,NA,NA,1.4,20,13,14.5,5,2,Oldenburg,Spring,2022,8.162085,53.152176,22.2,NA,NA,NA,0.413793103448276,0.096551724137931,0.344827586206897,0.896551724137931,0.272801625280591
H078,4,0.7,3.1,1.1,1.1,10,13,34.2,3,4,Oldenburg,Spring,2022,8.162085,53.152176,21.4,0.225806451612903,0.354838709677419,2.81818181818182,0.116959064327485,0.0321637426900585,0.087719298245614,0.380116959064327,0.643435557558359
H079,0,NA,NA,NA,1,11,11,5.8,2,0,Oldenburg,Spring,2022,8.162085,53.152176,21.7,NA,NA,NA,0,0.172413793103448,0.344827586206897,1.89655172413793,0.109120650112236
H080,0,NA,NA,NA,0.9,33,18,3.2,6,2,Oldenburg,Spring,2022,8.162085,53.152176,21.9,NA,NA,NA,0,0.28125,1.875,5.625,0.0602044966136476
H081,0,NA,NA,NA,0.7,17,8,1.3,2,9,Oldenburg,Spring,2022,8.162085,53.152176,18.4,NA,NA,NA,0,0.538461538461538,1.53846153846154,6.15384615384615,0.0244580767492943
H082,19,0.5,1.6,0.4,1.3,44,118,5.1,4,1,Oldenburg,Spring,2022,8.162085,53.152176,23.2,0.3125,0.25,1.23076923076923,3.72549019607843,0.254901960784314,0.784313725490196,23.1372549019608,0.0959509164780008
H083,5,NA,NA,NA,0.5,4,13,16.4,0,4,Oldenburg,Spring,2022,8.162085,53.152176,23.8,NA,NA,NA,0.304878048780488,0.0304878048780488,0,0.792682926829268,0.308548045144944
H084,7,0.4,2.3,0.6,0.7,14,16,4.5,5,0,Oldenburg,Spring,2022,8.162085,53.152176,19.1,0.173913043478261,0.260869565217391,3.28571428571429,1.55555555555556,0.155555555555556,1.11111111111111,3.55555555555556,0.0846625733629419
M001,13,0.6,2.3,0.6,1,7,2,10.5,0,0,Oldenburg,Spring,2022,8.164719,53.152233,13.9,0.260869565217391,0.260869565217391,2.3,1.23809523809524,0.0952380952380952,0,0.19047619047619,0.197545792666886
M002,13,1.15,2.85,0.9,1.25,6,3,11.1,0,0,Oldenburg,Spring,2022,8.164719,53.152233,13.7,0.403508771929825,0.31578947368421,2.28,1.17117117117117,0.112612612612613,0,0.27027027027027,0.208834123676422
M003,13,0.9,2.4,0.9,0.75,5,0,6,0,0,Oldenburg,Spring,2022,8.164719,53.152233,14.3,0.375,0.375,3.2,2.16666666666667,0.125,0,0,0.112883310095363
M004,11,0.5,1.4,0.5,0.5,5,1,5.1,0,0,Oldenburg,Spring,2022,8.164719,53.152233,16.2,0.357142857142857,0.357142857142857,2.8,2.15686274509804,0.0980392156862745,0,0.196078431372549,0.0959508135810588
M005,12,0.7,2.9,0.9,1.58,7,20,28,0,4,Oldenburg,Spring,2022,8.164719,53.152233,10.8,0.241379310344828,0.310344827586207,1.83544303797468,0.428571428571429,0.0564285714285714,0,0.714285714285714,0.526788780445029
M006,7,1.3,3.9,1.1,1.43,7,13,29.6,0,4,Oldenburg,Spring,2022,8.164719,53.152233,10.7,0.333333333333333,0.282051282051282,2.72727272727273,0.236486486486486,0.0483108108108108,0,0.439189189189189,0.556890996470459
M007,13,0.6,2.4,0.6,1.79,10,31,35.4,0,7,Oldenburg,Spring,2022,8.164719,53.152233,14.1,0.25,0.25,1.34078212290503,0.367231638418079,0.0505649717514124,0,0.875706214689266,0.666011529562643
M008,10,0.3,1.2,0.45,1.02,7,16,22,0,4,Spiekeroog,Spring,2022,7.722764,53.773727,13.9,0.25,0.375,1.17647058823529,0.454545454545455,0.0463636363636364,0,0.727272727272727,0.409121725931327
M009,14,0.5,1.7,0.4,1.08,5,8,21.9,0,0,Spiekeroog,Spring,2022,7.722764,53.773727,12.8,0.294117647058824,0.235294117647059,1.57407407407407,0.639269406392694,0.0493150684931507,0,0.365296803652968,0.407262081722548
M010,10,0.6,2.6,0.7,1.17,6,7,20.8,0,0,Spiekeroog,Spring,2022,7.722764,53.773727,14.5,0.230769230769231,0.269230769230769,2.22222222222222,0.480769230769231,0.05625,0,0.336538461538462,0.386805995425982
M011,29,1.3,4.9,1.5,2.8,29,148,61.9,1,12,Oldenburg,Spring,2022,8.164719,53.152233,15.8,0.26530612244898,0.306122448979592,1.75,0.468497576736672,0.0452342487883683,0.0161550888529887,2.39095315024233,1.16457948248383
M012,11,0.2,0.9,0.4,0.87,6,7,12.5,0,0,Oldenburg,Spring,2022,8.164719,53.152233,18.2,0.222222222222222,0.444444444444444,1.03448275862069,0.88,0.0696,0,0.56,0.235173562698673
M013,2,0.3,0.6,0.2,0.6,4,3,8,0,2,Spiekeroog,Spring,2022,7.722764,53.773727,36,0.5,0.333333333333333,1,0.25,0.075,0,0.375,0.148771536702301
M014,12,0.7,2,0.4,0.8,17,9,3.6,2,0,Spiekeroog,Spring,2022,7.722764,53.773727,28,0.35,0.2,2.5,3.33333333333333,0.222222222222222,0.555555555555556,2.5,0.0669471915160353
M015,4,0.1,0.7,0.2,0.5,9,2,11.5,1,0,Spiekeroog,Spring,2022,7.722764,53.773727,36.8,0.142857142857143,0.285714285714286,1.4,0.347826086956522,0.0434782608695652,0.0869565217391304,0.173913043478261,0.213859084009557
M016,9,0.4,1.7,0.3,1.4,22,9,3.5,3,0,Spiekeroog,Spring,2022,7.722764,53.773727,36.6,0.235294117647059,0.176470588235294,1.21428571428571,2.57142857142857,0.4,0.857142857142857,2.57142857142857,0.0650875473072566
M017,9,1,1.6,0.1,0.6,5,1,9.8,0,0,Spiekeroog,Spring,2022,7.722764,53.773727,39.7,0.625,0.0625,2.66666666666667,0.918367346938775,0.0612244897959184,0,0.102040816326531,0.182245132460318
M018,13,0.6,1.9,0.3,1,5,5,15.8,0,1,Spiekeroog,Spring,2022,7.722764,53.773727,22.4,0.31578947368421,0.157894736842105,1.9,0.822784810126582,0.0632911392405063,0,0.316455696202532,0.293823784987044
M019,7,NA,NA,NA,0.5,9,6,2.2,3,0,Spiekeroog,Spring,2022,7.722764,53.773727,36,NA,NA,NA,3.18181818181818,0.227272727272727,1.36363636363636,2.72727272727273,0.0409121725931327
M020,13,0.3,0.9,0.3,1,3,2,17.1,0,0,Spiekeroog,Spring,2022,7.722764,53.773727,15.7,0.333333333333333,0.333333333333333,0.9,0.760233918128655,0.0584795321637427,0,0.116959064327485,0.317999159701168
M021,14,0.4,1.2,0.3,1,3,2,17.8,0,0,Spiekeroog,Spring,2022,7.722764,53.773727,16.2,0.333333333333333,0.25,1.2,0.786516853932584,0.0561797752808989,0,0.112359550561798,0.331016669162619
M022,10,0.3,1.7,0.6,1.2,3,3,26,0,0,Spiekeroog,Spring,2022,7.722764,53.773727,16.7,0.176470588235294,0.352941176470588,1.41666666666667,0.384615384615385,0.0461538461538461,0,0.115384615384615,0.483507494282477
M023,9,0.7,1.5,0.2,0.7,4,0,11,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,13.7,0.466666666666667,0.133333333333333,2.14285714285714,0.818181818181818,0.0636363636363636,0,0,0.204554419016078
M024,10,NA,NA,NA,1,0,0,12,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,15.7,NA,NA,NA,0.833333333333333,0.0833333333333333,0,0,0.223150275290267
M025,17,0.4,1.4,0.4,1.3,2,0,24.7,0,1,Spiekeroog,Spring,2022,7.717204,53.775421,16.3,0.285714285714286,0.285714285714286,1.07692307692308,0.688259109311741,0.0526315789473684,0,0,0.459317649972466
M026,10,0.5,1.1,0.3,0.7,1,0,11.3,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,13.1,0.454545454545455,0.272727272727273,1.57142857142857,0.884955752212389,0.0619469026548672,0,0,0.210133175898335
M027,11,0.6,1.5,0.3,0.7,0,0,12.4,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,15.1,0.4,0.2,2.14285714285714,0.887096774193548,0.0564516129032258,0,0,0.230588617799942
M028,9,0.4,1.3,0.2,1.2,4,4,13,0,2,Spiekeroog,Spring,2022,7.717204,53.775421,12.1,0.307692307692308,0.153846153846154,1.08333333333333,0.692307692307692,0.0923076923076923,0,0.307692307692308,0.241746131564456
M029,6,0.4,1.1,0.2,0.8,0,0,9.9,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,13.8,0.363636363636364,0.181818181818182,1.375,0.606060606060606,0.0808080808080808,0,0,0.18409897711447
M030,8,0.7,1.2,0.1,0.6,2,0,9.2,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,12.7,0.583333333333333,0.0833333333333333,2,0.869565217391304,0.0652173913043478,0,0,0.171081877722538
M031,8,0.3,0.7,0.2,0.7,0,0,9.6,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,12.1,0.428571428571429,0.285714285714286,1,0.833333333333333,0.0729166666666667,0,0,0.178520220232214
M032,9,2.2,3,0.2,1.1,6,0,14.3,0,0,Spiekeroog,Spring,2022,7.717204,53.775421,12.3,0.733333333333333,0.0666666666666667,2.72727272727273,0.629370629370629,0.0769230769230769,0,0,0.265920744720901
