plant_ID,length_longest_leaf_cm,petiole_longest_leaf_cm,width_longest_leaf_cm,leaves_number,temperature_C,longitude_GMS,latitude_GMS,season,year,location,petiole_length_ratio,aspect_ratio
1095,0.972,0.307,0.482,13,3.3,7.71721388888889,53.7755025,Winter,2021,Spiekeroog,0.315843621399177,0.495884773662552
1096,0.791,0.305,0.371,6,4.8,7.71718333333333,53.7756,Winter,2021,Spiekeroog,0.38558786346397,0.469026548672566
1097,0.657,0.196,0.343,10,5.7,7.71728583333333,53.7756,Winter,2021,Spiekeroog,0.298325722983257,0.5220700152207
1098,0.657,0.257,0.351,8,4.5,7.72268638888889,53.7742111111111,Winter,2021,Spiekeroog,0.39117199391172,0.534246575342466
1099,0.533,0.21,0.323,9,5.3,7.71727777777778,53.7755969444444,Winter,2021,Spiekeroog,0.393996247654784,0.606003752345216
1100,0.59,0.201,0.328,9,6.2,7.72266388888889,53.7742222222222,Winter,2021,Spiekeroog,0.340677966101695,0.555932203389831
1_1,1.3,1.75,0.6,9,NA,NA,NA,Spring,2021,Spiekeroog,1.34615384615385,0.461538461538462
1_2,0.8,0.9,0.4,4,NA,NA,NA,Spring,2021,Spiekeroog,1.125,0.5
1_3,0.9,3.2,0.3,7,NA,NA,NA,Spring,2021,Spiekeroog,3.55555555555556,0.333333333333333
1_4,0.7,1.3,0.2,2,NA,NA,NA,Spring,2021,Spiekeroog,1.85714285714286,0.285714285714286
1_5,1.3,1,0.4,11,NA,NA,NA,Spring,2021,Spiekeroog,0.769230769230769,0.307692307692308
1_6,0.8,0.2,0.2,7,NA,NA,NA,Spring,2021,Spiekeroog,0.25,0.25
1_7,0.7,0.2,0.2,5,NA,NA,NA,Spring,2021,Spiekeroog,0.285714285714286,0.285714285714286
1_8,1.7,0.4,0.6,9,NA,NA,NA,Spring,2021,Spiekeroog,0.235294117647059,0.352941176470588
1_9,2.9,1.3,0.5,13,NA,NA,NA,Spring,2021,Spiekeroog,0.448275862068966,0.172413793103448
1_10,1.7,0.6,0.5,7,NA,NA,NA,Spring,2021,Spiekeroog,0.352941176470588,0.294117647058824
1_11,1.2,0.5,0.5,10,NA,NA,NA,Spring,2021,Spiekeroog,0.416666666666667,0.416666666666667
1_12,3.6,1.2,0.9,4,NA,NA,NA,Spring,2021,Spiekeroog,0.333333333333333,0.25
1_13,2,0.4,0.6,9,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.3
1_14,1.7,0.4,0.6,7,NA,NA,NA,Spring,2021,Spiekeroog,0.235294117647059,0.352941176470588
1_15,1.8,0.8,0.4,16,NA,NA,NA,Spring,2021,Spiekeroog,0.444444444444444,0.222222222222222
1_16,2.7,0.5,0.7,8,NA,NA,NA,Spring,2021,Spiekeroog,0.185185185185185,0.259259259259259
1_17,1.2,0.2,0.4,5,NA,NA,NA,Spring,2021,Spiekeroog,0.166666666666667,0.333333333333333
1_18,1.8,0.3,0.6,5,NA,NA,NA,Spring,2021,Spiekeroog,0.166666666666667,0.333333333333333
1_19,1.1,0.2,0.5,10,NA,NA,NA,Spring,2021,Spiekeroog,0.181818181818182,0.454545454545455
1_20,2,0.4,0.6,3,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.3
1_21,2.8,0.3,0.8,17,NA,NA,NA,Spring,2021,Spiekeroog,0.107142857142857,0.285714285714286
1_22,2.5,0.7,0.6,16,NA,NA,NA,Spring,2021,Spiekeroog,0.28,0.24
1_23,2.8,0.7,0.7,11,NA,NA,NA,Spring,2021,Spiekeroog,0.25,0.25
1_24,3.1,0.9,1.1,10,NA,NA,NA,Spring,2021,Spiekeroog,0.290322580645161,0.354838709677419
1_25,1.8,0.3,0.5,6,NA,NA,NA,Spring,2021,Spiekeroog,0.166666666666667,0.277777777777778
1_26,2.2,0.5,0.7,4,NA,NA,NA,Spring,2021,Spiekeroog,0.227272727272727,0.318181818181818
1_27,1.9,0.7,0.7,8,NA,NA,NA,Spring,2021,Spiekeroog,0.368421052631579,0.368421052631579
1_28,2.9,0.6,0.8,7,NA,NA,NA,Spring,2021,Spiekeroog,0.206896551724138,0.275862068965517
1_29,1.7,0.6,0.6,8,NA,NA,NA,Spring,2021,Spiekeroog,0.352941176470588,0.352941176470588
1_30,2.5,0.7,1.1,7,NA,NA,NA,Spring,2021,Spiekeroog,0.28,0.44
1_31,1.8,0.5,0.7,12,NA,NA,NA,Spring,2021,Spiekeroog,0.277777777777778,0.388888888888889
1_32,0.9,0.2,0.4,9,NA,NA,NA,Spring,2021,Spiekeroog,0.222222222222222,0.444444444444444
1_33,0.7,0.2,0.3,5,NA,NA,NA,Spring,2021,Spiekeroog,0.285714285714286,0.428571428571429
1_34,2.8,0.7,1.2,21,NA,NA,NA,Spring,2021,Spiekeroog,0.25,0.428571428571429
1_35,1.5,0.3,0.4,3,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.266666666666667
1_36,0.9,0.3,0.3,7,NA,NA,NA,Spring,2021,Spiekeroog,0.333333333333333,0.333333333333333
1_37,1.2,0.2,0.3,8,NA,NA,NA,Spring,2021,Spiekeroog,0.166666666666667,0.25
1_38,1.5,0.3,0.4,6,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.266666666666667
1_39,2.2,0.5,0.6,12,NA,NA,NA,Spring,2021,Spiekeroog,0.227272727272727,0.272727272727273
1_40,1.1,0.2,0.3,4,NA,NA,NA,Spring,2021,Spiekeroog,0.181818181818182,0.272727272727273
1_41,1.2,0.2,0.4,2,NA,NA,NA,Spring,2021,Spiekeroog,0.166666666666667,0.333333333333333
1_42,3.5,1.2,1,8,NA,NA,NA,Spring,2021,Spiekeroog,0.342857142857143,0.285714285714286
1_43,3.7,1.4,1,7,NA,NA,NA,Spring,2021,Spiekeroog,0.378378378378378,0.27027027027027
1_44,1.4,0.4,0.5,7,NA,NA,NA,Spring,2021,Spiekeroog,0.285714285714286,0.357142857142857
1_45,1,0.3,0.4,6,NA,NA,NA,Spring,2021,Spiekeroog,0.3,0.4
1_46,1,0.2,0.4,4,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.4
1_47,1.1,0.2,0.4,7,NA,NA,NA,Spring,2021,Spiekeroog,0.181818181818182,0.363636363636364
1_48,2.7,0.8,1.1,6,NA,NA,NA,Spring,2021,Spiekeroog,0.296296296296296,0.407407407407407
1_49,1.8,0.7,0.5,6,NA,NA,NA,Spring,2021,Spiekeroog,0.388888888888889,0.277777777777778
1_50,1.5,0.2,0.5,5,NA,NA,NA,Spring,2021,Spiekeroog,0.133333333333333,0.333333333333333
1_51,2.1,0.6,0.4,1,NA,NA,NA,Spring,2021,Spiekeroog,0.285714285714286,0.19047619047619
1_52,1.5,0.2,0.5,6,NA,NA,NA,Spring,2021,Spiekeroog,0.133333333333333,0.333333333333333
1_53,1.3,0.3,0.3,7,NA,NA,NA,Spring,2021,Spiekeroog,0.230769230769231,0.230769230769231
1_54,2.6,0.6,0.8,7,NA,NA,NA,Spring,2021,Spiekeroog,0.230769230769231,0.307692307692308
1_55,1.1,0.3,0.3,1,NA,NA,NA,Spring,2021,Spiekeroog,0.272727272727273,0.272727272727273
1_56,1.4,0.3,0.4,4,NA,NA,NA,Spring,2021,Spiekeroog,0.214285714285714,0.285714285714286
1_57,2.1,0.5,0.8,8,NA,NA,NA,Spring,2021,Spiekeroog,0.238095238095238,0.380952380952381
1_58,2.2,0.4,0.7,8,NA,NA,NA,Spring,2021,Spiekeroog,0.181818181818182,0.318181818181818
1_59,3.3,1.2,0.8,14,NA,NA,NA,Spring,2021,Spiekeroog,0.363636363636364,0.242424242424242
1_60,3,1.5,0.8,12,NA,NA,NA,Spring,2021,Spiekeroog,0.5,0.266666666666667
1_61,2.2,0.7,0.5,5,NA,NA,NA,Spring,2021,Spiekeroog,0.318181818181818,0.227272727272727
1_62,3.2,0.6,0.8,6,NA,NA,NA,Spring,2021,Spiekeroog,0.1875,0.25
1_63,1.4,0.2,0.5,5,NA,NA,NA,Spring,2021,Spiekeroog,0.142857142857143,0.357142857142857
1_64,1.1,0.3,0.2,10,NA,NA,NA,Spring,2021,Spiekeroog,0.272727272727273,0.181818181818182
1_65,2,0.7,0.6,5,NA,NA,NA,Spring,2021,Spiekeroog,0.35,0.3
1_66,2.3,0.7,1,3,NA,NA,NA,Spring,2021,Spiekeroog,0.304347826086957,0.434782608695652
1_67,2.5,0.4,0.8,6,NA,NA,NA,Spring,2021,Spiekeroog,0.16,0.32
1_68,2.5,0.5,1.1,10,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.44
1_69,1.7,0.4,0.5,6,NA,NA,NA,Spring,2021,Spiekeroog,0.235294117647059,0.294117647058824
1_70,2.2,0.5,0.7,10,NA,NA,NA,Spring,2021,Spiekeroog,0.227272727272727,0.318181818181818
1_71,4,1.7,0.7,6,NA,NA,NA,Spring,2021,Spiekeroog,0.425,0.175
1_72,1.7,0.6,0.5,7,NA,NA,NA,Spring,2021,Spiekeroog,0.352941176470588,0.294117647058824
1_73,2,1,0.4,7,NA,NA,NA,Spring,2021,Spiekeroog,0.5,0.2
1_74,3.1,1.1,0.8,7,NA,NA,NA,Spring,2021,Spiekeroog,0.354838709677419,0.258064516129032
1_75,1.3,0.5,0.4,6,NA,NA,NA,Spring,2021,Spiekeroog,0.384615384615385,0.307692307692308
1_76,1.9,0.7,0.6,7,NA,NA,NA,Spring,2021,Spiekeroog,0.368421052631579,0.31578947368421
1_77,1.5,0.3,0.6,7,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.4
1_78,3.8,1.7,0.3,5,NA,NA,NA,Spring,2021,Spiekeroog,0.447368421052632,0.0789473684210526
1_79,1,0.2,0.3,7,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.3
1_80,1.8,0.4,0.5,8,NA,NA,NA,Spring,2021,Spiekeroog,0.222222222222222,0.277777777777778
1_81,2.2,0.6,0.8,4,NA,NA,NA,Spring,2021,Spiekeroog,0.272727272727273,0.363636363636364
1_82,1.6,0.6,0.6,6,NA,NA,NA,Spring,2021,Spiekeroog,0.375,0.375
1_83,2.7,0.6,0.7,7,NA,NA,NA,Spring,2021,Spiekeroog,0.222222222222222,0.259259259259259
1_84,2.8,0.8,0.4,2,NA,NA,NA,Spring,2021,Spiekeroog,0.285714285714286,0.142857142857143
1_85,1.6,0.4,0.4,9,NA,NA,NA,Spring,2021,Spiekeroog,0.25,0.25
1_86,1.6,0.7,0.5,4,NA,NA,NA,Spring,2021,Spiekeroog,0.4375,0.3125
1_87,2.1,0.8,0.7,4,NA,NA,NA,Spring,2021,Spiekeroog,0.380952380952381,0.333333333333333
1_88,2.8,0.5,1,5,NA,NA,NA,Spring,2021,Spiekeroog,0.178571428571429,0.357142857142857
1_89,1.8,1,0.3,4,NA,NA,NA,Spring,2021,Spiekeroog,0.555555555555556,0.166666666666667
1_90,1,0.1,0.4,6,NA,NA,NA,Spring,2021,Spiekeroog,0.1,0.4
1_91,2.2,1.2,0.6,12,NA,NA,NA,Spring,2021,Spiekeroog,0.545454545454545,0.272727272727273
1_92,1.7,0.7,0.4,8,NA,NA,NA,Spring,2021,Spiekeroog,0.411764705882353,0.235294117647059
1_93,2,0.5,0.5,5,NA,NA,NA,Spring,2021,Spiekeroog,0.25,0.25
1_94,1,0.2,0.3,2,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.3
1_95,0.8,0.2,0.2,5,NA,NA,NA,Spring,2021,Spiekeroog,0.25,0.25
1_96,1.1,0.2,0.5,4,NA,NA,NA,Spring,2021,Spiekeroog,0.181818181818182,0.454545454545455
1_97,1,0.2,0.3,4,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.3
1_98,0.9,0.2,0.2,4,NA,NA,NA,Spring,2021,Spiekeroog,0.222222222222222,0.222222222222222
1_99,0.9,0.2,0.3,5,NA,NA,NA,Spring,2021,Spiekeroog,0.222222222222222,0.333333333333333
1_100,0.5,0.1,0.2,4,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.4
1_101,0.6,0.1,0.2,3,NA,NA,NA,Spring,2021,Spiekeroog,0.166666666666667,0.333333333333333
1_102,0.7,0.2,0.3,5,NA,NA,NA,Spring,2021,Spiekeroog,0.285714285714286,0.428571428571429
1_103,0.7,0.1,0.3,2,NA,NA,NA,Spring,2021,Spiekeroog,0.142857142857143,0.428571428571429
1_104,0.6,0.1,0.2,3,NA,NA,NA,Spring,2021,Spiekeroog,0.166666666666667,0.333333333333333
1_105,1.4,0.4,0.5,9,NA,NA,NA,Spring,2021,Spiekeroog,0.285714285714286,0.357142857142857
1_106,2.5,0.5,0.7,10,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.28
1_156,1.7,0.3,0.6,10,NA,NA,NA,Spring,2021,Spiekeroog,0.176470588235294,0.352941176470588
1_157,4.6,0.9,1.3,8,NA,NA,NA,Spring,2021,Spiekeroog,0.195652173913043,0.282608695652174
1_158,4,1.3,1.2,9,NA,NA,NA,Spring,2021,Spiekeroog,0.325,0.3
1_159,1.5,0.4,0.6,8,NA,NA,NA,Spring,2021,Spiekeroog,0.266666666666667,0.4
1_160,2.4,0.5,0.7,12,NA,NA,NA,Spring,2021,Spiekeroog,0.208333333333333,0.291666666666667
1_161,2.2,0.5,0.8,8,NA,NA,NA,Spring,2021,Spiekeroog,0.227272727272727,0.363636363636364
1_162,2,0.8,0.4,2,NA,NA,NA,Spring,2021,Spiekeroog,0.4,0.2
1_163,4.4,1.2,0.8,23,NA,NA,NA,Spring,2021,Spiekeroog,0.272727272727273,0.181818181818182
1_164,1.5,0.4,0.6,10,NA,NA,NA,Spring,2021,Spiekeroog,0.266666666666667,0.4
1_165,3.1,0.8,1.1,12,NA,NA,NA,Spring,2021,Spiekeroog,0.258064516129032,0.354838709677419
1_166,2.2,1.3,0.6,5,NA,NA,NA,Spring,2021,Spiekeroog,0.590909090909091,0.272727272727273
1_167,2,0.7,0.6,7,NA,NA,NA,Spring,2021,Spiekeroog,0.35,0.3
1_168,4.7,2.4,0.9,12,NA,NA,NA,Spring,2021,Spiekeroog,0.51063829787234,0.191489361702128
1_169,1.1,0.2,0.5,5,NA,NA,NA,Spring,2021,Spiekeroog,0.181818181818182,0.454545454545455
1_170,2.2,0.5,0.6,9,NA,NA,NA,Spring,2021,Spiekeroog,0.227272727272727,0.272727272727273
1_171,1.9,0.5,0.7,7,NA,NA,NA,Spring,2021,Spiekeroog,0.263157894736842,0.368421052631579
1_172,2.2,0.8,0.5,5,NA,NA,NA,Spring,2021,Spiekeroog,0.363636363636364,0.227272727272727
1_173,2.3,0.7,0.7,8,NA,NA,NA,Spring,2021,Spiekeroog,0.304347826086957,0.304347826086957
1_174,2.4,0.5,0.8,12,NA,NA,NA,Spring,2021,Spiekeroog,0.208333333333333,0.333333333333333
1_175,1,0.2,0.4,8,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.4
1_176,0.8,0.4,0.25,8,NA,NA,NA,Spring,2021,Spiekeroog,0.5,0.3125
1_177,1,0.2,0.25,7,NA,NA,NA,Spring,2021,Spiekeroog,0.2,0.25
1_178,4.2,1.2,1.2,23,NA,NA,NA,Spring,2021,Spiekeroog,0.285714285714286,0.285714285714286
1_179,1.6,0.4,0.5,7,NA,NA,NA,Spring,2021,Spiekeroog,0.25,0.3125
H008,2.8,0.8,0.9,6,33.5,7.722764,53.773727,Spring,2022,Spiekeroog,0.285714285714286,0.321428571428571
H010,1,0.3,0.3,13,23.6,7.722764,53.773727,Spring,2022,Spiekeroog,0.3,0.3
H011,1.2,0.4,0.3,12,30,7.722764,53.773727,Spring,2022,Spiekeroog,0.333333333333333,0.25
H012,2.1,0.8,0.5,21,16.4,7.722764,53.773727,Spring,2022,Spiekeroog,0.380952380952381,0.238095238095238
H013,1.1,0.3,0.4,4,16.4,7.722764,53.773727,Spring,2022,Spiekeroog,0.272727272727273,0.363636363636364
H014,2.1,0.3,0.5,8,18.4,7.722764,53.773727,Spring,2022,Spiekeroog,0.142857142857143,0.238095238095238
H015,2.4,0.6,0.5,9,17.6,7.722764,53.773727,Spring,2022,Spiekeroog,0.25,0.208333333333333
H016,1,0.3,0.4,18,17.3,7.722764,53.773727,Spring,2022,Spiekeroog,0.3,0.4
H017,1,0.2,0.3,11,23.3,7.722764,53.773727,Spring,2022,Spiekeroog,0.2,0.3
H018,0.8,0.4,0.2,10,17.8,7.722764,53.773727,Spring,2022,Spiekeroog,0.5,0.25
H019,0.5,0.1,0.1,11,28.9,7.722764,53.773727,Spring,2022,Spiekeroog,0.2,0.2
H020,3,1.8,0.3,11,13.8,7.717204,53.775421,Spring,2022,Spiekeroog,0.6,0.1
H021,1.9,0.6,0.4,17,12.2,7.717204,53.775421,Spring,2022,Spiekeroog,0.31578947368421,0.210526315789474
H022,1.1,0.3,0.5,17,11,7.717204,53.775421,Spring,2022,Spiekeroog,0.272727272727273,0.454545454545455
H023,2.5,1.7,0.3,11,17.6,7.717204,53.775421,Spring,2022,Spiekeroog,0.68,0.12
H024,2,0.9,0.3,16,30.5,7.717204,53.775421,Spring,2022,Spiekeroog,0.45,0.15
H025,0.4,0.1,0.1,12,28.4,7.717204,53.775421,Spring,2022,Spiekeroog,0.25,0.25
H026,1.7,0.9,0.4,17,24.8,7.717204,53.775421,Spring,2022,Spiekeroog,0.529411764705882,0.235294117647059
H027,1.9,1,0.4,9,20.7,7.717204,53.775421,Spring,2022,Spiekeroog,0.526315789473684,0.210526315789474
H028,2.5,1.1,0.4,24,24.6,7.717204,53.775421,Spring,2022,Spiekeroog,0.44,0.16
H029,1.1,0.6,0.3,14,33.6,7.717204,53.775421,Spring,2022,Spiekeroog,0.545454545454545,0.272727272727273
H030,1.1,0.3,0.3,13,20.2,7.717204,53.775421,Spring,2022,Spiekeroog,0.272727272727273,0.272727272727273
H031,1,0.4,0.3,14,34.9,7.717204,53.775421,Spring,2022,Spiekeroog,0.4,0.3
H032,2,1,0.3,20,28.7,7.717204,53.775421,Spring,2022,Spiekeroog,0.5,0.15
H033,1,0.4,0.2,13,24.9,7.717204,53.775421,Spring,2022,Spiekeroog,0.4,0.2
H034,3.1,1.7,0.4,10,15.8,7.717204,53.775421,Spring,2022,Spiekeroog,0.548387096774194,0.129032258064516
H035,1.5,0.4,0.3,19,26.7,7.717204,53.775421,Spring,2022,Spiekeroog,0.266666666666667,0.2
H036,1.1,0.5,0.2,5,18.9,7.717204,53.775421,Spring,2022,Spiekeroog,0.454545454545455,0.181818181818182
H037,2.2,1.4,0.2,8,20,7.717204,53.775421,Spring,2022,Spiekeroog,0.636363636363636,0.0909090909090909
H038,4.2,2.7,0.4,6,17.9,7.717204,53.775421,Spring,2022,Spiekeroog,0.642857142857143,0.0952380952380952
H039,2,1.1,0.4,11,20.2,7.717204,53.775421,Spring,2022,Spiekeroog,0.55,0.2
H040,1.4,0.4,0.6,13,17.8,7.717204,53.775421,Spring,2022,Spiekeroog,0.285714285714286,0.428571428571429
H041,0.7,0.2,0.2,8,16.8,7.717204,53.775421,Spring,2022,Spiekeroog,0.285714285714286,0.285714285714286
H042,3.8,2.3,0.6,21,20.3,NA,NA,Spring,2022,Spiekeroog,0.605263157894737,0.157894736842105
H043,1.6,0.6,0.6,8,22.4,7.729848,53.769093,Spring,2022,Spiekeroog,0.375,0.375
H044,1.5,0.6,0.5,13,24.6,7.729848,53.769093,Spring,2022,Spiekeroog,0.4,0.333333333333333
H045,2,1.2,0.3,15,17.1,7.729848,53.769093,Spring,2022,Spiekeroog,0.6,0.15
H046,4.6,0.5,1,19,16.1,7.727455,53.768397,Spring,2022,Spiekeroog,0.108695652173913,0.217391304347826
H047,3,1,0.9,11,17.5,7.727455,53768397,Spring,2022,Spiekeroog,0.333333333333333,0.3
H048,2.5,0.9,0.8,17,17.5,NA,NA,Spring,2022,Spiekeroog,0.36,0.32
M008,1.2,0.3,0.45,10,13.9,7.722764,53.773727,Spring,2022,Spiekeroog,0.25,0.375
M009,1.7,0.5,0.4,14,12.8,7.722764,53.773727,Spring,2022,Spiekeroog,0.294117647058824,0.235294117647059
M010,2.6,0.6,0.7,10,14.5,7.722764,53.773727,Spring,2022,Spiekeroog,0.230769230769231,0.269230769230769
M013,0.6,0.3,0.2,2,36,7.722764,53.773727,Spring,2022,Spiekeroog,0.5,0.333333333333333
M014,2,0.7,0.4,12,28,7.722764,53.773727,Spring,2022,Spiekeroog,0.35,0.2
M015,0.7,0.1,0.2,4,36.8,7.722764,53.773727,Spring,2022,Spiekeroog,0.142857142857143,0.285714285714286
M016,1.7,0.4,0.3,9,36.6,7.722764,53.773727,Spring,2022,Spiekeroog,0.235294117647059,0.176470588235294
M017,1.6,1,0.1,9,39.7,7.722764,53.773727,Spring,2022,Spiekeroog,0.625,0.0625
M018,1.9,0.6,0.3,13,22.4,7.722764,53.773727,Spring,2022,Spiekeroog,0.31578947368421,0.157894736842105
M019,NA,NA,NA,7,36,7.722764,53.773727,Spring,2022,Spiekeroog,NA,NA
M020,0.9,0.3,0.3,13,15.7,7.722764,53.773727,Spring,2022,Spiekeroog,0.333333333333333,0.333333333333333
M021,1.2,0.4,0.3,14,16.2,7.722764,53.773727,Spring,2022,Spiekeroog,0.333333333333333,0.25
M022,1.7,0.3,0.6,10,16.7,7.722764,53.773727,Spring,2022,Spiekeroog,0.176470588235294,0.352941176470588
M023,1.5,0.7,0.2,9,13.7,7.717204,53.775421,Spring,2022,Spiekeroog,0.466666666666667,0.133333333333333
M024,NA,NA,NA,10,15.7,7.717204,53.775421,Spring,2022,Spiekeroog,NA,NA
M025,1.4,0.4,0.4,17,16.3,7.717204,53.775421,Spring,2022,Spiekeroog,0.285714285714286,0.285714285714286
M026,1.1,0.5,0.3,10,13.1,7.717204,53.775421,Spring,2022,Spiekeroog,0.454545454545455,0.272727272727273
M027,1.5,0.6,0.3,11,15.1,7.717204,53.775421,Spring,2022,Spiekeroog,0.4,0.2
M028,1.3,0.4,0.2,9,12.1,7.717204,53.775421,Spring,2022,Spiekeroog,0.307692307692308,0.153846153846154
M029,1.1,0.4,0.2,6,13.8,7.717204,53.775421,Spring,2022,Spiekeroog,0.363636363636364,0.181818181818182
M030,1.2,0.7,0.1,8,12.7,7.717204,53.775421,Spring,2022,Spiekeroog,0.583333333333333,0.0833333333333333
M031,0.7,0.3,0.2,8,12.1,7.717204,53.775421,Spring,2022,Spiekeroog,0.428571428571429,0.285714285714286
M032,3,2.2,0.2,9,12.3,7.717204,53.775421,Spring,2022,Spiekeroog,0.733333333333333,0.0666666666666667
M033,1,0.2,0.3,13,16.5,7.717204,53.775421,Spring,2022,Spiekeroog,0.2,0.3
M034,0.7,0.3,0.2,11,16.4,7.717204,53.775421,Spring,2022,Spiekeroog,0.428571428571429,0.285714285714286
M035,1.6,0.5,0.4,10,15.5,7.717204,53.775421,Spring,2022,Spiekeroog,0.3125,0.25
M036,0.7,0.3,0.2,9,28.6,7.717204,53.775421,Spring,2022,Spiekeroog,0.428571428571429,0.285714285714286
M037,1.1,0.4,0.3,10,36.5,7.717204,53.775421,Spring,2022,Spiekeroog,0.363636363636364,0.272727272727273
M038,1.1,0.4,0.3,15,33.5,7.717204,53.775421,Spring,2022,Spiekeroog,0.363636363636364,0.272727272727273
M039,2.2,0.7,0.5,10,39.2,7.717204,53.775421,Spring,2022,Spiekeroog,0.318181818181818,0.227272727272727
M040,1.9,0.9,0.6,9,15.4,7.717204,53.775421,Spring,2022,Spiekeroog,0.473684210526316,0.31578947368421
M041,2.1,1,0.4,23,18.2,7.717204,53.775421,Spring,2022,Spiekeroog,0.476190476190476,0.19047619047619
M042,0.8,0.2,0.2,9,39.6,7.717204,53.775421,Spring,2022,Spiekeroog,0.25,0.25
M043,0.9,0.4,0.2,7,14.5,7.721931,53.768127,Spring,2022,Spiekeroog,0.444444444444444,0.222222222222222
M044,1.2,0.5,0.3,9,27.4,7.71046,53.777127,Spring,2022,Spiekeroog,0.416666666666667,0.25
M045,1.1,0.9,0.4,15,19.7,7.71046,53.777127,Spring,2022,Spiekeroog,0.818181818181818,0.363636363636364
M046,1.6,0.4,0.5,9,19.6,7.71046,53.777127,Spring,2022,Spiekeroog,0.25,0.3125
M047,1.6,1.2,0.2,8,19.2,7.71046,53.777127,Spring,2022,Spiekeroog,0.75,0.125
WE007,1.1,0.5,0.4,5,13.5,7.722764,53.773727,Spring,2022,Spiekeroog,0.454545454545455,0.363636363636364
WE013,NA,NA,NA,12,29.3,7.722764,53.773727,Spring,2022,Spiekeroog,NA,NA
WE014,1.5,0.5,0.4,14,27.4,7.722764,53.773727,Spring,2022,Spiekeroog,0.333333333333333,0.266666666666667
WE015,1.6,0.2,0.4,9,32.3,7.722764,53.773727,Spring,2022,Spiekeroog,0.125,0.25
WE016,2.2,0.9,0.4,16,28.3,7.722764,53.773727,Spring,2022,Spiekeroog,0.409090909090909,0.181818181818182
WE017,1.3,0.5,0.3,14,14.2,7.717204,53.775421,Spring,2022,Spiekeroog,0.384615384615385,0.230769230769231
WE018,1.5,0.4,0.4,12,12.8,7.717204,53.775421,Spring,2022,Spiekeroog,0.266666666666667,0.266666666666667
WE019,3,1.2,0.5,13,11,7.717204,53.775421,Spring,2022,Spiekeroog,0.4,0.166666666666667
WE020,4.6,3.1,0.3,5,11.3,7.717204,53.775421,Spring,2022,Spiekeroog,0.673913043478261,0.0652173913043478
WE021,2.6,1.2,0.2,4,9.4,7.717204,53.775421,Spring,2022,Spiekeroog,0.461538461538462,0.0769230769230769
WE022,2.9,1.4,0.4,11,9.8,7.717204,53.775421,Spring,2022,Spiekeroog,0.482758620689655,0.137931034482759
WE023,6,2.7,0.9,7,10.8,7.717204,53.775421,Spring,2022,Spiekeroog,0.45,0.15
WE024,4.5,2,0.7,8,10.1,7.717204,53.775421,Spring,2022,Spiekeroog,0.444444444444444,0.155555555555556
WE025,NA,NA,NA,11,10,7.717204,53.775421,Spring,2022,Spiekeroog,NA,NA
WE026,2.5,0.6,1,14,17.4,7.729848,53.769093,Spring,2022,Spiekeroog,0.24,0.4
WE027,1.6,0.7,4,7,22.4,7.729848,53.769093,Spring,2022,Spiekeroog,0.4375,2.5
WE028,1,0.4,0.4,8,28.1,7.729848,53.769093,Spring,2022,Spiekeroog,0.4,0.4
WE029,NA,NA,NA,6,20.4,7.729848,53.769093,Spring,2022,Spiekeroog,NA,NA
WE030,1.4,0.6,0.4,10,19.3,7.729848,53.769093,Spring,2022,Spiekeroog,0.428571428571429,0.285714285714286
WE031,2.1,0.7,1.1,5,21.2,7.729848,53.769093,Spring,2022,Spiekeroog,0.333333333333333,0.523809523809524
WE032,0.8,0.2,0.2,6,14.6,7.729848,53.769093,Spring,2022,Spiekeroog,0.25,0.25
WE033,2.7,0.7,0.9,9,20.2,7.727455,53.768397,Spring,2022,Spiekeroog,0.259259259259259,0.333333333333333
WE034,1.4,0.4,0.5,12,19.7,7.727455,53.768397,Spring,2022,Spiekeroog,0.285714285714286,0.357142857142857
WE035,1,0.3,0.4,9,21.1,7.727455,53.768397,Spring,2022,Spiekeroog,0.3,0.4
